angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,opponent_0,opponent_1,opponent_2,opponent_3,opponent_4,opponent_5,opponent_6,opponent_7,opponent_8,opponent_9,opponent_10,opponent_11,opponent_12,opponent_13,opponent_14,opponent_15,opponent_16,opponent_17,opponent_18,opponent_19,opponent_20,opponent_21,opponent_22,opponent_23,opponent_24,opponent_25,opponent_26,opponent_27,opponent_28,opponent_29,opponent_30,opponent_31,opponent_32,opponent_33,opponent_34,opponent_35,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
0.000115573,8.19,0,152.32,177.32,93.8486,4,0,2,6183.48,147.889,0.00067152,-9.88287,-0.340096,0.332699,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,83.694,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6063,14.2155,20.1055,29.3957,38.7214,53.1014,72.9731,97.5221,125.056,28.4831,19.1143,14.4661,9.89658,6.99853,5.71455,5.12371,4.94928,124.263,124.263,125.401,125.401,-1,-1,-1,-1,-1
0.000115728,8.21,0,153.141,178.141,93.8485,4,0,2,6155.85,147.869,0.000535345,-9.82599,-0.340096,0.331636,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,83.9907,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6063,14.2155,20.1055,29.3957,38.663,52.8167,72.4063,96.7004,124.05,28.4831,19.1143,14.4661,9.89658,6.99853,5.71455,5.12371,4.94928,124.246,124.246,125.384,125.384,-1,-1,-1,-1,-1
0.000116307,8.23,0,153.963,178.963,93.8484,5,0,2,5070.53,147.845,0.000441591,-9.71458,-0.340096,0.331083,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,84.2892,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2155,20.1055,29.3957,38.5948,52.5267,71.8385,95.8786,123.044,28.483,19.1142,14.4661,9.89657,6.99852,5.71455,5.12371,4.94928,124.229,124.229,125.326,125.34,-1,-1,-1,-1,-1
0.000119479,8.25,0,154.784,179.784,93.8484,5,0,2,5059.24,147.825,0.000748881,-9.62337,-0.340096,0.331054,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,84.5896,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1056,29.396,38.5171,52.2318,71.2701,95.0578,122.039,28.4825,19.114,14.466,9.89651,6.9985,5.71454,5.12371,4.94928,124.209,124.209,125.347,125.347,-1,-1,-1,-1,-1
0.00012117,8.27,0,155.605,180.605,93.8484,5,0,2,5048.11,147.804,0.000790595,-9.42873,-0.340096,0.331864,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,84.8925,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,29.3961,38.4302,51.932,70.7005,94.237,121.033,28.4822,19.1139,14.4659,9.89648,6.99849,5.71454,5.12371,4.94928,124.191,124.192,125.329,125.33,-1,-1,-1,-1,-1
0.000122109,8.29,0,156.426,181.426,93.8484,5,0,2,5037.13,147.782,0.000724905,-9.30687,-0.340096,0.331348,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,85.1974,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,29.3962,38.3343,51.627,70.1297,93.4161,120.026,28.482,19.1138,14.4659,9.89647,6.99848,5.71453,5.1237,4.94928,124.174,124.174,125.311,125.312,-1,-1,-1,-1,-1
0.000122619,8.31,0,157.247,182.247,93.8484,5,0,2,5026.31,147.76,0.000622674,-9.23782,-0.340096,0.330077,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,85.5041,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,29.3962,38.2296,51.3173,69.5575,92.595,119.018,28.482,19.1138,14.4659,9.89646,6.99848,5.71453,5.1237,4.94928,124.155,124.155,125.293,125.293,-1,-1,-1,-1,-1
0.000122833,8.33,0,158.068,183.068,93.8484,5,0,2,5015.62,147.737,0.000497602,-9.08958,-0.340096,0.329391,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,85.8129,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,29.3963,38.1165,51.0028,68.9843,91.7739,118.01,28.4821,19.1138,14.4658,9.89645,6.99848,5.71453,5.1237,4.94928,124.136,124.136,125.273,125.273,-1,-1,-1,-1,-1
0.000122839,8.35,0,158.889,183.889,93.8484,5,0,2,5005.09,147.715,0.000379168,-8.97413,-0.340096,0.329473,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,86.1234,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,29.3945,37.9954,50.6838,68.4099,90.9527,117.001,28.4951,19.1138,14.4658,9.89645,6.99848,5.71453,5.1237,4.94928,124.117,124.117,125.254,125.254,-1,-1,-1,-1,-1
0.000122797,8.37,0,159.709,184.709,93.8484,5,0,2,4994.7,147.692,0.000276295,-8.73879,-0.340096,0.330469,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,86.4365,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,29.3842,37.8665,50.3604,67.8348,90.132,115.992,28.5301,19.1138,14.4658,9.89646,6.99848,5.71453,5.1237,4.94928,124.097,124.097,125.235,125.235,-1,-1,-1,-1,-1
0.000123328,8.39,0,160.529,185.529,93.8484,6,0,2,4336.63,147.666,0.000267371,-8.56694,-0.340096,0.330856,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,86.7516,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,29.3648,37.7301,50.0329,67.2586,89.3114,114.983,28.5887,19.1138,14.4658,9.89645,6.99848,5.71453,5.1237,4.94928,124.076,124.076,125.216,125.215,-1,-1,-1,-1,-1
0.000124169,8.41,0,161.35,186.35,93.8484,6,0,2,4334.57,147.64,0.000322555,-8.47053,-0.340096,0.329172,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,87.0686,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,29.3368,37.5865,49.7013,66.6815,88.4911,113.973,28.6729,19.1137,14.4658,9.89643,6.99847,5.71453,5.1237,4.94928,124.055,124.055,125.192,125.192,-1,-1,-1,-1,-1
0.000124612,8.43,0,162.17,187.17,93.8484,6,0,2,4332.54,147.614,0.000303266,-8.30977,-0.340096,0.328098,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,87.3876,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,29.3002,37.4357,49.3655,66.1032,87.6705,112.963,28.7854,19.1137,14.4658,9.89642,6.99847,5.71453,5.1237,4.94928,124.033,124.033,125.169,125.169,-1,-1,-1,-1,-1
0.000124775,8.45,0,162.99,187.99,93.8484,6,0,2,4330.53,147.588,0.000251319,-8.14417,-0.340096,0.328038,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,87.7088,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,29.2554,37.2781,49.0258,65.5242,86.8502,111.952,28.9287,19.1136,14.4658,9.89642,6.99847,5.71452,5.1237,4.94928,124.011,124.011,125.147,125.147,-1,-1,-1,-1,-1
0.000124819,8.47,0,163.81,188.81,93.8484,6,0,2,4328.54,147.561,0.000193882,-7.8899,-0.340096,0.328989,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,88.0323,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,29.2027,37.1137,48.6823,64.9442,86.0303,110.942,29.1062,19.1136,14.4658,9.89642,6.99846,5.71452,5.1237,4.94928,123.988,123.988,125.124,125.124,-1,-1,-1,-1,-1
0.00012485,8.49,0,164.629,189.629,93.8484,6,0,2,4326.57,147.533,0.000150143,-7.65033,-0.340096,0.330647,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,88.3578,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,29.1422,36.9429,48.3349,64.3632,85.2102,109.93,29.3216,19.1136,14.4658,9.89642,6.99846,5.71452,5.1237,4.94928,123.965,123.965,125.101,125.101,-1,-1,-1,-1,-1
0.000124869,8.51,0,165.449,190.449,93.8484,6,0,2,4324.63,147.503,0.000119173,-7.51432,-0.340096,0.328437,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,88.6853,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,29.0741,36.7657,47.9837,63.7813,84.3902,108.918,29.5795,19.1136,14.4658,9.89642,6.99846,5.71452,5.1237,4.94928,123.94,123.94,125.076,125.076,-1,-1,-1,-1,-1
0.000124876,8.53,0,166.268,191.268,93.8484,6,0,2,4322.7,147.473,9.42343e-005,-7.35627,-0.340096,0.326864,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,89.0151,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,28.9988,36.5824,47.6292,63.1986,83.5707,107.906,29.8858,19.1136,14.4658,9.89642,6.99847,5.71452,5.1237,4.94928,123.915,123.915,125.049,125.049,-1,-1,-1,-1,-1
0.000124733,8.55,0,167.088,192.088,93.8481,6,0,2,4375.38,147.612,3.57539e-005,-7.1312,-0.340096,0.326558,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,89.3466,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,28.9163,36.3931,47.2708,62.6147,82.7507,106.893,30.2477,19.1137,14.4658,9.89642,6.99847,5.71453,5.1237,4.94928,123.998,123.998,126.321,126.201,-1,-1,-1,-1,-1
0.000124159,8.57,0,167.909,192.909,93.8477,6,0,2,4382.76,147.787,3.472e-005,-6.88444,-0.340096,0.327419,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,89.6791,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1058,28.8268,36.1976,46.9086,62.0289,81.9296,105.877,30.6749,19.115,14.4658,9.89643,6.99847,5.71453,5.1237,4.94928,124.154,124.155,126.417,126.535,-1,-1,-1,-1,-1
0.000125186,8.59,0,168.73,193.73,93.8473,6,0,2,4390.5,147.96,9.4354e-005,-6.56764,-0.340096,0.330142,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,90.0127,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1057,28.7304,35.9964,46.5426,61.442,81.1079,104.861,31.1785,19.128,14.4658,9.89641,6.99846,5.71452,5.1237,4.94928,124.295,124.295,126.755,126.642,-1,-1,-1,-1,-1
0.000124489,8.61,0,169.553,194.553,93.8469,6,0,2,4397.72,148.132,4.6179e-005,-6.38747,-0.340096,0.327995,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,90.3474,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.1014,28.6271,35.7891,46.1726,60.8531,80.2849,103.842,31.7764,19.1556,14.4658,9.89643,6.99847,5.71453,5.1237,4.94928,124.437,124.437,126.853,126.964,-1,-1,-1,-1,-1
0.000125184,8.63,0,170.376,195.376,93.8465,6,0,2,4395.31,148.31,8.76762e-005,-6.25595,-0.340096,0.325979,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,90.6832,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.0908,28.5173,35.5763,45.799,60.2627,79.4613,102.822,32.4907,19.1986,14.4657,9.89641,6.99846,5.71452,5.1237,4.94928,124.579,124.579,126.984,126.884,-1,-1,-1,-1,-1
0.000124214,8.65,0,171.201,196.201,93.8462,6,0,2,4398.29,148.486,-2.80213e-007,-5.97271,-0.340096,0.325305,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,91.0199,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.0738,28.4009,35.3577,45.4215,59.6705,78.6363,101.799,33.3569,19.2579,14.4658,9.89643,6.99847,5.71453,5.1237,4.94928,124.73,124.731,126.86,126.988,-1,-1,-1,-1,-1
0.0001253,8.67,0,172.026,197.026,93.8458,6,0,2,4406.21,148.654,6.94316e-005,-5.74599,-0.340096,0.325954,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,91.3578,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.0507,28.2782,35.1339,45.0407,59.0769,77.8108,100.775,34.4301,19.3344,14.4657,9.89641,6.99846,5.71452,5.1237,4.94928,124.876,124.876,127.213,127.091,-1,-1,-1,-1,-1
0.000124385,8.69,0,172.852,197.852,93.8454,6,0,2,4414.55,148.821,9.449e-006,-5.33177,-0.340096,0.328629,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,91.6967,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,20.0214,28.1493,34.9045,44.656,58.4814,76.984,99.7485,35.8144,19.4294,14.4672,9.89643,6.99847,5.71453,5.1237,4.94928,125.021,125.021,127.334,127.45,-1,-1,-1,-1,-1
0.000125201,8.71,0,173.68,198.68,93.845,6,0,2,4422.38,148.986,4.98464e-005,-5.08881,-0.340096,0.32752,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,92.0368,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,19.9863,28.0143,34.6699,44.2679,57.8847,76.1565,98.7209,37.7391,19.5437,14.4781,9.89641,6.99846,5.71452,5.1237,4.94928,125.157,125.157,127.675,127.563,-1,-1,-1,-1,-1
0.000124448,8.73,0,174.508,199.508,93.8446,6,0,2,4429.29,149.151,1.79877e-006,-4.96212,-0.340096,0.324904,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,92.3781,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,19.9452,27.8733,34.4301,43.8763,57.2861,75.3278,97.691,41.1036,19.679,14.5,9.89643,6.99847,5.71453,5.1237,4.94928,125.293,125.293,127.766,127.875,-1,-1,-1,-1,-1
0.000125154,8.75,0,175.337,200.337,93.8442,6,0,2,4421.4,149.329,2.56441e-005,-4.61983,-0.340096,0.323646,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,92.7203,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2156,19.8983,27.7264,34.1853,43.4814,56.6862,74.4985,96.6596,122.375,19.8365,14.5333,9.89641,6.99846,5.71452,5.1237,4.94928,125.441,125.441,127.662,127.529,-1,-1,-1,-1,-1
0.000124182,8.77,0,176.167,201.167,93.8439,6,0,2,4429.33,149.491,-1.80091e-005,-4.37767,-0.340096,0.324062,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,93.0637,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2155,19.8456,27.5738,33.9353,43.0828,56.0843,73.6678,95.6257,121.161,20.0182,14.5787,9.89643,6.99847,5.71453,5.1237,4.94928,125.576,125.576,127.756,127.882,-1,-1,-1,-1,-1
0.000125143,8.79,0,176.998,201.998,93.8435,6,0,2,4437.94,149.651,4.15655e-005,-3.88147,-0.340096,0.326595,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,93.4083,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.212,19.7874,27.4155,33.6807,42.6812,55.4814,72.8367,94.5907,119.946,20.2254,14.6364,9.89641,6.99846,5.71452,5.1237,4.94928,125.721,125.721,128.126,128.008,-1,-1,-1,-1,-1
0.000124301,8.81,0,177.83,202.83,93.8431,6,0,2,4446.01,149.809,-6.90412e-006,-3.56102,-0.340096,0.326732,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,93.7542,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.2038,19.7236,27.2516,33.4212,42.2762,54.8766,72.0043,93.5535,118.729,20.4607,14.7073,9.89724,6.99847,5.71453,5.1237,4.94928,125.851,125.851,128.245,128.358,-1,-1,-1,-1,-1
0.000125074,8.83,0,178.663,203.663,93.8427,6,0,2,4453.24,149.966,3.69239e-005,-3.39011,-0.340096,0.323593,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,94.1013,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.191,19.6543,27.0823,33.1569,41.8681,54.2704,71.1713,92.5147,117.511,20.7262,14.7917,9.90427,6.99846,5.71452,5.1237,4.94928,125.981,125.981,128.566,128.456,-1,-1,-1,-1,-1
0.000123855,8.85,0,179.497,204.497,93.8423,6,0,2,4444.2,150.138,-4.44891e-005,-3.0359,-0.340096,0.321797,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,94.4498,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.1737,19.5796,26.9076,32.888,41.4565,53.6626,70.3371,91.4737,116.292,21.025,14.8905,9.91883,6.99847,5.71453,5.1237,4.94928,126.125,126.126,128.184,128.326,-1,-1,-1,-1,-1
0.000125133,8.87,0,180.331,205.331,93.842,6,0,2,4451.35,150.293,3.48714e-005,-2.72952,-0.340096,0.322042,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,94.7994,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6064,14.1518,19.4996,26.7277,32.6146,41.0421,53.0536,69.5025,90.4314,115.072,21.3596,15.0042,9.94101,6.99846,5.71452,5.1237,4.94928,126.252,126.252,128.52,128.389,-1,-1,-1,-1,-1
0.00012413,8.89,0,181.167,206.167,93.8416,6,0,2,4459.98,150.445,-1.1685e-005,-2.2058,-0.340096,0.324462,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,95.1501,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.6038,14.1254,19.4144,26.5425,32.3365,40.6243,52.4429,68.6665,89.3869,113.85,21.7345,15.1337,9.97108,6.9985,5.71453,5.1237,4.94928,126.389,126.39,128.642,128.763,-1,-1,-1,-1,-1
0.000125024,8.91,0,182.003,207.003,93.8412,6,0,2,4468.4,150.596,3.38942e-005,-1.80652,-0.340096,0.325985,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,95.5022,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.5975,14.0945,19.324,26.3523,32.0542,40.2037,51.8308,67.8302,88.3408,112.627,22.1536,15.2796,10.0092,7.00174,5.71452,5.1237,4.94928,126.514,126.514,129.004,128.889,-1,-1,-1,-1,-1
0.00012424,8.93,0,182.84,207.84,93.8408,6,0,2,4475.84,150.744,-1.2237e-005,-1.58885,-0.340096,0.322322,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,95.8553,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4056,11.5873,14.0593,19.2285,26.1569,31.7675,39.78,51.2172,66.9925,87.2925,111.403,22.6225,15.4431,10.0557,7.01018,5.71453,5.1237,4.94928,126.636,126.637,129.107,129.218,-1,-1,-1,-1,-1
0.000125259,8.95,0,183.678,208.678,93.8404,6,0,2,4466.1,150.909,3.05305e-005,-1.22895,-0.340096,0.32002,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,96.21,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.4053,11.5732,14.0196,19.1279,25.9568,31.4766,39.3533,50.6024,66.1545,86.243,110.177,23.1473,15.6248,10.1108,7.02396,5.71534,5.1237,4.94928,126.779,126.778,128.941,128.786,-1,-1,-1,-1,-1
0.000123954,8.97,0,184.517,209.517,93.84,6,0,2,4472.26,151.056,-3.26175e-005,-0.85692,-0.340096,0.32006,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,96.5658,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.402,11.5553,13.9756,19.0224,25.7517,31.1812,38.9235,49.9856,65.315,85.1907,108.95,23.7363,15.8261,10.1746,7.04311,5.72013,5.1237,4.94928,126.895,126.895,128.99,129.126,-1,-1,-1,-1,-1
0.000125048,8.99,0,185.356,210.356,93.8397,6,0,2,4481,151.201,2.8299e-005,-0.571625,-0.340096,0.321834,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,96.9229,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0507,10.3953,11.5336,13.9273,18.912,25.5419,30.8821,38.4911,49.3679,64.4753,84.1375,107.723,24.3987,16.0478,10.2476,7.06776,5.72918,5.12492,4.94928,127.019,127.019,129.37,129.246,-1,-1,-1,-1,-1
-0.000821821,9.01,0,186.199,211.199,93.8393,6,0,2,4489.95,151.345,-3.2628e-005,-0.398688,-0.340084,0.324278,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,97.2808,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0506,10.385,11.5081,13.8747,18.7967,25.3274,30.5786,38.0556,48.7485,63.6344,83.0821,106.493,25.148,16.2915,10.3298,7.09801,5.74257,5.12987,4.94937,127.138,127.139,129.509,129.626,-1,-1,-1,-1,-1
-0.00508162,9.03,0,187.051,212.051,93.8389,6,0,2,4497.93,151.489,-1.56745e-008,-0.337497,-0.33974,0.325087,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,97.638,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0482,10.3712,11.4789,13.8178,18.6767,25.1082,30.2712,37.6174,48.128,62.793,82.025,105.263,26.0008,16.5584,10.4216,7.1339,5.76031,5.13864,4.95201,127.259,127.258,129.855,129.744,-1,-1,-1,-1,-1
-0.00934659,9.05,0,187.904,212.904,93.8385,6,0,2,4496.51,151.643,-2.86072e-005,-0.281143,-0.338916,0.326117,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,97.9944,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0423,10.3539,11.4459,13.7568,18.5519,24.8845,29.9598,37.1763,47.5059,61.9505,80.9659,104.032,26.9805,16.8501,10.5234,7.1756,5.7825,5.15128,4.95836,127.385,127.385,129.692,129.813,-1,-1,-1,-1,-1
-0.0136142,9.07,0,188.758,213.758,93.8381,6,0,2,4504.75,151.787,-8.43808e-006,-0.230551,-0.337612,0.327545,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,98.3501,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.033,10.3332,11.4091,13.6915,18.4225,24.6563,29.6447,36.7326,46.8825,61.1075,79.9052,102.799,28.1206,17.1684,10.6354,7.22313,5.80916,5.1678,4.96838,127.507,127.506,130.054,129.94,-1,-1,-1,-1,-1
-0.0178871,9.09,0,189.612,214.612,93.8378,6,0,2,4511.54,151.932,-8.78454e-005,-0.236826,-0.335826,0.329069,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,98.7049,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.0202,10.3089,11.3686,13.6221,18.2884,24.4236,29.3255,36.286,46.2576,60.2633,78.8422,101.565,29.4737,17.5153,10.758,7.2767,5.84035,5.18825,4.98213,127.628,127.628,130.138,130.25,-1,-1,-1,-1,-1
-0.0221616,9.11,0,190.467,215.467,93.8374,6,0,2,4517.47,152.078,-7.41543e-005,-0.274645,-0.333557,0.330455,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,99.059,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,10.004,10.2811,11.3244,13.5485,18.1497,24.1866,29.0027,35.8369,45.6315,59.4185,77.778,100.328,31.1267,17.8927,10.8915,7.33633,5.8761,5.2126,4.99959,127.75,127.75,130.42,130.312,53.3692,56.3018,59.4185,62.7216,66.2116
-0.0264411,9.13,0,191.323,216.323,93.837,6,0,2,4522.65,152.225,-0.000151123,-0.325616,-0.330804,0.331584,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,99.4124,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.98436,10.2499,11.2764,13.4709,18.0066,23.9452,28.676,35.3849,45.0038,58.5728,76.7111,99.0861,33.2534,18.3036,11.0363,7.40216,5.91647,5.24094,5.02078,127.873,127.874,130.462,130.572,-1,-1,-1,-1,-1
-0.0307224,9.15,0,192.18,217.18,93.8366,6,0,2,4527.35,152.372,-0.000137369,-0.378151,-0.327566,0.332425,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,99.7651,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.96121,10.2151,11.2248,13.3892,17.859,23.6996,28.3457,34.9303,44.3749,57.7264,75.6429,97.841,36.3101,18.7504,11.1927,7.47427,5.96153,5.27328,5.0457,127.997,127.997,130.706,130.6,-1,-1,-1,-1,-1
-0.0350078,9.17,0,193.036,218.036,93.8362,6,0,2,4531.66,152.52,-0.000213524,-0.424928,-0.323842,0.332992,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100.118,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.93462,10.1768,11.1694,13.3034,17.707,23.4498,28.0117,34.4731,43.7446,56.879,74.5725,96.5916,127.693,19.2366,11.3612,7.55283,6.01129,5.30962,5.07437,128.122,128.122,130.723,130.832,-1,-1,-1,-1,-1
-0.0392947,9.19,0,193.894,218.894,93.8359,6,0,2,4535.8,152.668,-0.000197964,-0.462483,-0.319627,0.333327,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100.472,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.90448,10.135,11.1104,13.2136,17.5507,23.1959,27.6741,34.0134,43.1129,56.031,73.5005,95.3382,126.055,19.7661,11.5423,7.63797,6.06589,5.35002,5.10684,128.246,128.246,130.951,130.844,-1,-1,-1,-1,-1
